exp_title;exp_author;exp_version;exp_id;exp_session_id;move_number;tree;page_name;show_time;hide_time;duration;page_status_before_visit;page_status_after_visit;leave_in_direction;previous_page;target_page;section_allows_forward;section_allows_backward;section_allows_jumpfrom;section_allows_jumpto
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;20;ExpSection.TaskSection.task_page_13;task_page_13;1641831008.140664;1641831010.0749295;1.934265375137329;open;open;forward;task_page_12;task_page_14;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;21;ExpSection.TaskSection.task_page_14;task_page_14;1641831010.0789325;1641831011.656872;1.577939510345459;open;open;forward;task_page_13;task_page_15;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;22;ExpSection.TaskSection.task_page_15;task_page_15;1641831011.6608756;1641831013.3884475;1.727571964263916;open;open;forward;task_page_14;epistemic_motivation;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;23;ExpSection.FQSection.epistemic_motivation;epistemic_motivation;1641831013.392451;1641831019.2687988;5.876347780227661;open;open;forward;task_page_15;MC_accountability;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;24;ExpSection.FQSection.MC_accountability;MC_accountability;1641831019.272802;1641831024.7498052;5.47700309753418;open;open;forward;epistemic_motivation;systematic_information_processing;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;25;ExpSection.FQSection.systematic_information_processing;systematic_information_processing;1641831024.7548099;1641831027.5748808;2.82007098197937;open;open;forward;MC_accountability;mani_check_post;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;26;ExpSection.FQSection.mani_check_post;mani_check_post;1641831027.579885;1641831029.2118742;1.6319892406463623;open;open;forward;systematic_information_processing;suspicion_check;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;27;ExpSection.FQSection.suspicion_check;suspicion_check;1641831029.2178793;1641831031.118135;1.9002556800842285;open;open;forward;mani_check_post;finalquestionnaire_5;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;28;ExpSection.FQSection.finalquestionnaire_5;finalquestionnaire_5;1641831031.1231394;1641831035.3259797;4.202840328216553;open;open;forward;suspicion_check;exp_reg_selection;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;29;ExpSection.SelRegSection.exp_reg_selection;exp_reg_selection;1641831035.331985;1641831037.6851254;2.353140354156494;open;open;forward;finalquestionnaire_5;exp_registration;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;30;ExpSection.SelRegSection.exp_registration;exp_registration;1641831037.6911304;1641831038.6995516;1.0084211826324463;open;open;forward;exp_reg_selection;feedback;True;False;False;False
MC Accountability;jrollwage;0.11;test1234;sid-a10aca6089914f089a614d30f4d5b570;31;ExpSection.EndSection.feedback;feedback;1641831038.6995516;1641831064.581827;25.882275342941284;open;open;forward;exp_registration;seriousness;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;1;ExpSection.landingpage;landingpage;1642413126.1394496;1642413127.279169;1.1397194862365723;open;open;forward;;InformedConsentPage;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;2;ExpSection.InformedConsentPage;InformedConsentPage;1642413127.279169;1642413128.7948549;1.515685796737671;open;open;forward;landingpage;exp_screening;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;3;ExpSection.exp_screening;exp_screening;1642413128.7958562;1642413131.5026326;2.7067763805389404;open;open;forward;InformedConsentPage;initial;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;4;ExpSection.InstructionSection.initial;initial;1642413131.7028146;1642413141.7177696;10.014955043792725;open;open;forward;exp_screening;instruction1;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;5;ExpSection.InstructionSection.instruction1;instruction1;1642413141.7187703;1642413142.9848702;1.2660999298095703;open;open;forward;initial;interview_date;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;6;ExpSection.InstructionSection.interview_date;interview_date;1642413142.985871;1642413149.2829955;6.29712438583374;open;open;forward;instruction1;mani_check_pre;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;7;ExpSection.InstructionSection.mani_check_pre;mani_check_pre;1642413149.2829955;1642413151.5868833;2.3038878440856934;open;open;forward;interview_date;task_start_page;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;8;ExpSection.task_start_page;task_start_page;1642413151.5878842;1642413152.6831784;1.0952942371368408;open;open;forward;mani_check_pre;task_page_1;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;9;ExpSection.TaskSection.task_page_1;task_page_1;1642413152.6841793;1642413154.9851136;2.300934314727783;open;open;forward;task_start_page;task_page_2;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;10;ExpSection.TaskSection.task_page_2;task_page_2;1642413154.9861143;1642413156.7654338;1.7793195247650146;open;open;forward;task_page_1;task_page_3;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;11;ExpSection.TaskSection.task_page_3;task_page_3;1642413156.7674358;1642413158.9888852;2.221449375152588;open;open;forward;task_page_2;task_page_4;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;12;ExpSection.TaskSection.task_page_4;task_page_4;1642413158.9908872;1642413161.0706315;2.079744338989258;open;open;forward;task_page_3;task_page_5;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;13;ExpSection.TaskSection.task_page_5;task_page_5;1642413161.072633;1642413162.9311595;1.8585264682769775;open;open;forward;task_page_4;task_page_6;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;14;ExpSection.TaskSection.task_page_6;task_page_6;1642413162.9331615;1642413164.6878932;1.7547316551208496;open;open;forward;task_page_5;task_page_7;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;15;ExpSection.TaskSection.task_page_7;task_page_7;1642413164.6898952;1642413166.9549258;2.2650306224823;open;open;forward;task_page_6;task_page_8;True;False;False;False
MC Accountability;jrollwage;1.1;test1234;sid-bccc0b78ec7641f58e41afeed43926e4;16;ExpSection.TaskSection.task_page_8;task_page_8;1642413166.9579282;1642413168.9030282;1.9451000690460205;open;open;forward;task_page_7;task_page_9;True;False;False;False
